Model,Class,Precision_Mean,Precision_Std,Recall_Mean,Recall_Std,F1_Mean,F1_Std,Support_Mean
ExtraTreesClassifier,DEFECT,0.8409224592916542,0.05974097940729823,0.36879432624113473,0.03777018866628891,0.5099355524878385,0.02734280117397476,47.2
ExtraTreesClassifier,DESIGN,0.7768904118391344,0.013187732990686589,0.9537460707940413,0.014015253622829144,0.8562106033161315,0.010900424291002596,270.3
ExtraTreesClassifier,DOCUMENTATION,0.8166666666666667,0.33747427885527653,0.32,0.197640401727637,0.4419047619047619,0.23358479053949163,5.4
ExtraTreesClassifier,IMPLEMENTATION,0.7206038683036475,0.05048394370549086,0.4821929824561403,0.05973318523355133,0.5763192467084697,0.05280460234638426,75.7
ExtraTreesClassifier,TEST,0.7,0.4216370213557839,0.15416666666666665,0.109057016210038,0.248989898989899,0.16802611910292448,8.5
ExtraTreesClassifier,macro avg,0.7710166812202206,0.1195518407248369,0.45578000923159656,0.04935897055256902,0.5266720126814202,0.06350550168156933,407.1
ExtraTreesClassifier,weighted avg,0.7727139480339043,0.02286610945107044,0.7732716673893145,0.015365746905740987,0.7459872976376841,0.017984078974482436,407.1
