Model,Class,Precision_Mean,Precision_Std,Recall_Mean,Recall_Std,F1_Mean,F1_Std,Support_Mean
ExtraTreesClassifier,CODE,0.5743387187525119,0.0655746168809751,0.7721428571428571,0.08457539971133199,0.6568289992119779,0.062463903441998155,20.7
ExtraTreesClassifier,DEFECT,0.5008333333333334,0.33523646528133094,0.31805555555555554,0.17935856791570806,0.35479913017838716,0.17633456355371643,8.2
ExtraTreesClassifier,DESIGN,0.39785714285714285,0.25091028531608633,0.225,0.11486707293408518,0.2706421029950442,0.12132975784058923,8.0
ExtraTreesClassifier,DOCUMENTATION,0.0,0.0,0.0,0.0,0.0,0.0,1.5
ExtraTreesClassifier,M&T,0.6811507936507937,0.17543804430798518,0.5652777777777778,0.17581014708750473,0.614484126984127,0.17058623336410678,8.4
ExtraTreesClassifier,macro avg,0.4308359977187563,0.09136248049032195,0.3760952380952381,0.07268131118985612,0.37935087187390726,0.07454247089219056,46.8
ExtraTreesClassifier,weighted avg,0.5306613640062874,0.08776027944288758,0.5359851988899167,0.07698691961825287,0.5081184687338035,0.07792195190241773,46.8
