Model,Class,Precision_Mean,Precision_Std,Recall_Mean,Recall_Std,F1_Mean,F1_Std,Support_Mean
RandomForestClassifier,CODE,0.5620308360222153,0.043163935927066396,0.7771428571428571,0.06388962831081525,0.6516386828094088,0.047162370001265816,20.7
RandomForestClassifier,DEFECT,0.5661904761904762,0.35340691485577364,0.26805555555555555,0.13997262371959204,0.3357915940268882,0.16125608121799556,8.2
RandomForestClassifier,DESIGN,0.38166666666666665,0.16262696844065416,0.175,0.10540925533894599,0.23037962037962037,0.11603626058166074,8.0
RandomForestClassifier,DOCUMENTATION,0.12333333333333334,0.1349897115421106,0.35,0.4116363011742823,0.17333333333333334,0.18378731669453627,1.5
RandomForestClassifier,M&T,0.7544444444444445,0.14098925824850275,0.5541666666666667,0.17003413882990345,0.6301551389786684,0.14621235881666841,8.4
RandomForestClassifier,macro avg,0.47753315133142726,0.0954309129007531,0.4248730158730159,0.07792150273839223,0.4042596739055838,0.05463515634874096,46.8
RandomForestClassifier,weighted avg,0.5514968001196828,0.08457850329277887,0.5296947271045328,0.04648559289305767,0.5044570122983624,0.05127833417389028,46.8
