Model,Class,Precision_Mean,Precision_Std,Recall_Mean,Recall_Std,F1_Mean,F1_Std,Support_Mean
LGBMClassifier,NO-SATD,0.898392195326821,0.015164501660780452,0.9375159613956943,0.010751846391012992,0.9174525264396103,0.009459015963220052,449.7
LGBMClassifier,SATD,0.93474933574176,0.010444220277552567,0.893706013363029,0.017448130164467415,0.9136675465997731,0.010559091921934296,449.7
LGBMClassifier,macro avg,0.9165707655342905,0.009705738270891072,0.9156109873793616,0.009961795685359615,0.9155600365196916,0.009977145181243867,899.4
LGBMClassifier,weighted avg,0.9165712859706314,0.009707928634894935,0.915610554937585,0.00995916392642158,0.9155600806891625,0.009976896606564622,899.4
