Model,Class,Precision_Mean,Precision_Std,Recall_Mean,Recall_Std,F1_Mean,F1_Std,Support_Mean
ExtraTreesClassifier,NO-SATD,0.8915214783388914,0.011864994336720662,0.9234489550279024,0.00809817262006888,0.9071453057723934,0.006723019864578438,702.8
ExtraTreesClassifier,SATD,0.9206579354363071,0.007605709535067818,0.887447771658298,0.013984635657364705,0.9036786277713078,0.007792375174110551,702.8
ExtraTreesClassifier,macro avg,0.9060897068875994,0.007003173209055059,0.9054483633431001,0.007206879587280047,0.9054119667718507,0.007219599740145906,1405.6
ExtraTreesClassifier,weighted avg,0.90608789804193,0.007004775064820686,0.9054506613749919,0.007204575535726561,0.9054122159696348,0.0072194017840999936,1405.6
